id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
47,Razorfen Hunter,https://cards.hearthpwn.com/enUS/CS2_196.png?142295,Battlecry: Summon a 1/1 Boar.,Someone did mess with Tuskerr once. ONCE.,minion,,free,hall of fame,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,3
90180,Reckless Diretroll,https://cards.hearthpwn.com/enUS/TRL_551.png?142295,TauntBattlecry: Discard your lowest Cost card.,"""Reck less!? ME WRECK MOAR!""",minion, warlock,common,rastakhan's rumble,,"{Taunt,Battlecry:}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,6
329976,Robes of Protection,https://cards.hearthpwn.com/enUS/SCH_146.png?142295,"Your minions have ""Can't be targeted by spells or Hero Powers.""","Warning: Robes of Protection are intended for targeted effects only and are not an effective defense against Flamestrike, Twisting Nether, or other AOE attacks.",minion,,rare,scholomance academy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4
22366,Saboteur,https://cards.hearthpwn.com/enUS/AT_086.png?142295,Battlecry: Your opponent's Hero Power costs (5) more next turn.,Listen all y'all it's a saboteur!,minion,,rare,the grand tournament,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
151405,Scalerider,https://cards.hearthpwn.com/enUS/DRG_081.png?142295,"Battlecry: If you're holding a Dragon, deal 2 damage.",Do Re Me Fa So La Spear Throw!,minion,,common,descent of dragons,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
12240,Scarlet Purifier,https://cards.hearthpwn.com/enUS/GVG_101.png?142295,Battlecry: Deal 2 damage to all minions with Deathrattle.,"The Scarlet Crusade is doing market research to find out if the ""Mauve Crusade"" would be better received.",minion, paladin,rare,goblins vs gnomes,,"{Battlecry:,Deathrattle}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
77013,Sewer Crawler,https://cards.hearthpwn.com/enUS/LOOT_069.png?142295,Battlecry: Summon a 2/3 Giant Rat.,"His clothing is ""ratty"" in more ways than one.",minion,,common,kobolds and catacombs,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
49752,Shadow Rager,https://cards.hearthpwn.com/enUS/CFM_636.png?142295,Stealth,WE WENT THERE!,minion, rogue,common,mean streets of gadgetzan,,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,5,1
22356,Shadowfiend,https://cards.hearthpwn.com/enUS/AT_014.png?142295,"Whenever you draw a card, reduce its Cost by (1).","Hopes to be promoted to ""Shadowfriend"" someday.",minion, priest,epic,the grand tournament,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
49657,"Shaku, the Collector",https://cards.hearthpwn.com/enUS/CFM_781.png?142295,"Stealth. Whenever thisattacks, add a random cardto your hand (from youropponent's class).","Aya even staged an intervention once, but Shaku still insists that he is not a hoarder.",minion, rogue,legendary,mean streets of gadgetzan,,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,3
58720,Shallow Gravedigger,https://cards.hearthpwn.com/enUS/ICC_702.png?142295,Deathrattle: Add a random Deathrattle minion to your hand.,It's hard to put them six feet under when you're three feet tall.,minion,,rare,knights of the frozen throne,,"{Deathrattle:,Deathrattle}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
77018,Shrieking Shroom,https://cards.hearthpwn.com/enUS/LOOT_394.png?142295,"At the end of your turn, summon a random1-Cost minion.",Auditioning for the next Fungal Idol.,minion,,rare,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,2
22297,Silent Knight,https://cards.hearthpwn.com/enUS/AT_095.png?142295,StealthDivine Shield,He used to be a librarian. Old habits die hard.,minion,,common,the grand tournament,,"{Stealth,""Divine Shield""}",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
42037,Silverware Golem,https://cards.hearthpwn.com/enUS/KAR_205.png?142295,"If you discard this minion, summon it.",From the secret research labs of the Swiss Army.,minion, warlock,rare,one night in karazhan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
151430,Skybarge,https://cards.hearthpwn.com/enUS/DRG_023.png?142295,"After you summon aPirate, deal 2 damageto a random enemy.",It's more of a ship-gun than a gunship.,minion, warrior,rare,descent of dragons,mechanical,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,5
76879,Rummaging Kobold,https://cards.hearthpwn.com/enUS/LOOT_389.png?142295,Battlecry: Return one of your destroyed weapons to your hand.,"""Broken longsword is brand new shortsword."" - Kobold Proverb",minion,,epic,kobolds and catacombs,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,3
774160,Saidan the Scarlet,https://cards.hearthpwn.com/enUS/AV_345.png?142295,"Rush. Whenever this minion gains Attack or Health, double that amount (wherever this is).",An orc mage accidentally kited him all the way from Stratholme.,minion, paladin,legendary,fractured in alterac valley,,{Rush.},False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
90241,Sand Drudge,https://cards.hearthpwn.com/enUS/TRL_131.png?142295,"Whenever you cast a spell, summon a 1/1 Zombie with Taunt.","Loves long walks on the beach, raising the dead, and chocolates.",minion, priest,common,rastakhan's rumble,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,3,3
475,Scarlet Crusader,https://cards.hearthpwn.com/enUS/EX1_020.png?142295,Divine Shield,Never wash your whites with a Scarlet Crusader.,minion,,common,legacy,,"{""Divine Shield""}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
151347,Scion of Ruin,https://cards.hearthpwn.com/enUS/DRG_019.png?142295,"Rush. Battlecry: If you've Invoked twice, summon 2 copies of this.",Ruined! RUINED!,minion, warrior,epic,descent of dragons,dragon,"{Rush,Battlecry:,Invoked}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
792064,Scrapsmith,https://cards.hearthpwn.com/enUS/AV_323.png?142295,TauntBattlecry: Add two 2/4 Grunts with Taunt to your hand.,Takes the ugly scraps of armor from dead players and combines them into ridiculous looking PVP armor sets.,minion, warrior,common,fractured in alterac valley,,"{Taunt,Battlecry:,Taunt}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,4
49728,Sergeant Sally,https://cards.hearthpwn.com/enUS/CFM_341.png?142295,Deathrattle: Deal damage equal to this minion's Attack to all enemy minions.,"""Who is she? Where did she come from? We don't even have a police force here in Gadgetzan!!"" - Mayor Noggenfogger",minion,,legendary,mean streets of gadgetzan,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
7730,Shade of Naxxramas,https://cards.hearthpwn.com/enUS/FP1_005.png?142295,"Stealth. At the start of your turn, gain +1/+1.",The Shades of Naxxramas hate the living. They even have a slur they use to refer them: Livers.,minion,,epic,curse of naxxramas,,{Stealth.},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
329927,Shadowlight Scholar,https://cards.hearthpwn.com/enUS/SCH_517.png?142295,Battlecry: Destroy a Soul Fragment in your deck to deal 3 damage.,Imagine having the power of soul magic and using it as a reading light.,minion, warlock,rare,scholomance academy,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
22348,Shady Dealer,https://cards.hearthpwn.com/enUS/AT_032.png?142295,"Battlecry: If you have a Pirate, gain +1/+1.",I have great deal for you... for 4 damage to your face!,minion, rogue,rare,the grand tournament,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
49669,Shaky Zipgunner,https://cards.hearthpwn.com/enUS/CFM_336.png?142295,Deathrattle: Give a randomminion in your hand +2/+2.,The Grimy Goons can get you any weapon you want but if you want it to not explode you gotta pay extra.,minion, hunter,common,mean streets of gadgetzan,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
329873,Shan'do Wildclaw,https://cards.hearthpwn.com/enUS/SCH_607.png?142295,Choose One - Give Beastsin your deck +1/+1; orTransform into a copyof a friendly Beast.,She holds both an academic post and a scratching post.,minion, druid,legendary,scholomance academy,,"{""Choose One -""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
434,Shattered Sun Cleric,https://cards.hearthpwn.com/enUS/EX1_019.png?142295,Battlecry: Give a friendly minion +1/+1.,They always have a spare flask of Sunwell Energy Drink™!,minion,,free,hall of fame,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
475099,SI:7 Agent,https://cards.hearthpwn.com/enUS/CORE_EX1_134.png?142295,Combo: Deal 2 damage.,"The agents of SI:7 are responsible for Stormwind's covert activities. Their duties include espionage, assassination, and throwing surprise birthday parties for the royal family.",minion, rogue,rare,core (2022),,{Combo:},False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,3,3
35200,Silithid Swarmer,https://cards.hearthpwn.com/enUS/OG_034.png?142295,Can only attack if your hero attacked this turn.,"If your hero doesn't attack, it's just ""Silithid Loner"".",minion,,rare,whispers of the old gods,beast,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,5
22275,Silver Hand Regent,https://cards.hearthpwn.com/enUS/AT_100.png?142295,Inspire: Summon a 1/1 Silver Hand Recruit.,The Silver Hand is the best paladin organization. The Argent Crusaders are super jealous.,minion,,common,the grand tournament,,{Inspire:},False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,3,3
611,Silverback Patriarch,https://cards.hearthpwn.com/enUS/CS2_127.png?142295,Taunt,"He likes to act like he's in charge, but the silverback matriarch actually runs things.",minion,,free,hall of fame,beast,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,4
151399,Sky Claw,https://cards.hearthpwn.com/enUS/DRG_225.png?142295,Your other Mechshave +1 Attack.Battlecry: Summon two 1/1 Microcopters.,Carefully engineered to never grab the Mimiron plush toy.,minion, paladin,rare,descent of dragons,mechanical,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,2
184977,Skydiving Instructor,https://cards.hearthpwn.com/enUS/YOD_028.png?142295,Battlecry: Summon a1-Cost minion fromyour deck.,"""Is it dangerous?""
""For me? Not at all. Now jump!""",minion,,common,galakrond's awakening,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
90183,Smolderthorn Lancer,https://cards.hearthpwn.com/enUS/TRL_326.png?142295,"Battlecry: If you're holding a Dragon, destroy a damaged enemy minion.",Here comes “The Smolder.”,minion, warrior,epic,rastakhan's rumble,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
90680,SN1P-SN4P,https://cards.hearthpwn.com/enUS/BOT_700.png?142295,"Magnetic, EchoDeathrattle: Summon two 1/1 Microbots.","""It's gonna be snip this, snap that. Bada-snip, bada-snap!""",minion,,legendary,the boomsday project,mechanical,"{Magnetic,Echo,Deathrattle:}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,2,3
12306,Soot Spewer,https://cards.hearthpwn.com/enUS/GVG_123.png?142295,Spell Damage +1,The inventor of the goblin shredder is involved in several patent disputes with the inventor of the soot spewer.,minion, mage,rare,goblins vs gnomes,mechanical,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
475003,Southsea Captain,https://cards.hearthpwn.com/enUS/CORE_NEW1_027.png?142295,Your other Pirates have +1/+1.,"When he saves enough plunder, he's going to commission an enormous captain's hat. He has hat envy.",minion,,epic,core (2022),pirate,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
329939,Speaker Gidra,https://cards.hearthpwn.com/enUS/SCH_182.png?142295,"Rush, WindfurySpellburst: Gain Attackand Health equal tothe spell's Cost.","If a teacher lectures in a forest, does she even make a sound?",minion, druid,legendary,scholomance academy,,"{""Rush, Windfury"",Rush,Spellburst:,Spellburst}",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,4
22299,Spellslinger,https://cards.hearthpwn.com/enUS/AT_007.png?142295,Battlecry: Add a random spell to each player's hand.,"Does he sling spells, or do his spells linger about. Who can say?",minion, mage,common,the grand tournament,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
89807,Spider Bomb,https://cards.hearthpwn.com/enUS/BOT_251.png?142295,MagneticDeathrattle: Destroy a random enemy minion.,"Wrecks a dude, any size. Catches thieves, eats those guys. Look out! Here comes a Spider Bomb!",minion, hunter,rare,the boomsday project,mechanical,"{Magnetic,Deathrattle:}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
90282,Spirit of the Lynx,https://cards.hearthpwn.com/enUS/TRL_901.png?142295,"Stealth for 1 turn.Whenever you summon a Beast, give it +1/+1.",Much of this shrine’s power lies in the can-opener noise it makes.,minion, hunter,rare,rastakhan's rumble,,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,0,3
89926,Spring Rocket,https://cards.hearthpwn.com/enUS/BOT_308.png?142295,Battlecry: Deal 2 damage.,"Proper grammar would be ""sprung rocket.""",minion,,common,the boomsday project,mechanical,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1
22365,Stablemaster,https://cards.hearthpwn.com/enUS/AT_057.png?142295,Battlecry: Give a friendly Beast Immune this turn.,"Takes way better care of her pets than her brother, Unstablemaster.",minion, hunter,epic,the grand tournament,,"{Battlecry:,Immune}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,2
89805,Stargazer Luna,https://cards.hearthpwn.com/enUS/BOT_103.png?142295,"After you play theright-most card in your hand, draw a card.",She's Dr. Boom's right-hand mage.,minion, mage,legendary,the boomsday project,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4
33153,Steward of Darkshire,https://cards.hearthpwn.com/enUS/OG_310.png?142295,"Whenever you summon a 1-Health minion, give it Divine Shield.",Turns out divine shields are way cheaper if you buy in bulk.,minion, paladin,rare,whispers of the old gods,,"{""Divine Shield""}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
62854,Stitched Tracker,https://cards.hearthpwn.com/enUS/ICC_415.png?142295,Battlecry: Discover a copy of a minion in your deck.,He's just exercising his right to bear arms.,minion, hunter,common,knights of the frozen throne,,"{Battlecry:,Discover}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,2
475180,Stoneskin Basilisk,https://cards.hearthpwn.com/enUS/CORE_LOOT_125.png?142295,Divine Shield Poisonous,He got that way from looking into a mirror.,minion,,common,removed from core,beast,"{""Divine Shield"",Poisonous}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
1025001,Tar Creeper,https://cards.hearthpwn.com/enUS/CORE_UNG_928.png?142295,TauntHas +2 Attack during your opponent's turn.,"If you won't come to the tar pits, we'll bring them to you!",minion,,common,core (2022),elemental,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,5
477,Tauren Warrior,https://cards.hearthpwn.com/enUS/EX1_390.png?142295,TauntHas +3 Attack while damaged.,"Tauren Warrior: Champion of Mulgore, Slayer of Quilboar, Rider of Thunderbluff Elevators.",minion,,common,legacy,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,3
210667,Teron Gorefiend,https://cards.hearthpwn.com/enUS/BT_126.png?142295,Battlecry: Destroy allother friendly minions.Deathrattle: Resummonthem with +1/+1.,"""You’re fine, friendly minions! You're fine! Don’t tell Mom!""",minion,,legendary,ashes of outland,,"{Battlecry:,Deathrattle:}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
76907,Sonya Shadowdancer,https://cards.hearthpwn.com/enUS/LOOT_165.png?142295,"After a friendly minion dies, add a 1/1 copy of it to your hand. It costs (1).",Love like you've never been hurt. Dance like a 1/1 is watching.,minion, rogue,legendary,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
33137,Spawn of N'Zoth,https://cards.hearthpwn.com/enUS/OG_256.png?142295,Deathrattle: Give your minions +1/+1.,Who's a cute widdle N'Zoth? You are! Yes you are! Yes you're the cutest widdle N'Zoth in the whole world!!!,minion,,common,whispers of the old gods,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
90550,Spellward Jeweler,https://cards.hearthpwn.com/enUS/DAL_081.png?142295,Battlecry: Your hero can'tbe targeted by spells orHero Powers until yournext turn.,The fanciest possible way of distracting enemies with shiny things.,minion,,rare,rise of shadows,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
475177,Spider Tank,https://cards.hearthpwn.com/enUS/CORE_GVG_044.png?142295,,"""What if we put guns on it?"" -Fizzblitz, staring at the spider-transportation-machine",minion,,common,removed from core,mechanical,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
90218,Spirit of the Frog,https://cards.hearthpwn.com/enUS/TRL_060.png?142295,"Stealth for 1 turn.Whenever you cast a spell,draw a spell from your deckthat costs (1) more.","It is Wednesday, my dudes.",minion, shaman,rare,rastakhan's rumble,,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,0,3
35243,Squirming Tentacle,https://cards.hearthpwn.com/enUS/OG_327.png?142295,Taunt,"Yeah, I think we can agree that killing the squirming tentacle first is a good idea.",minion,,common,whispers of the old gods,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,4
55529,Stonehill Defender,https://cards.hearthpwn.com/enUS/UNG_072.png?142295,TauntBattlecry: Discover a Taunt minion.,"Briefly tried stand-up comedy under the name ""Stonehill Offender"", but turtles are just too thin-skinned.",minion,,rare,journey to un'goro,,"{Taunt,Battlecry:,Discover,Taunt}",True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,4
7750,Stoneskin Gargoyle,https://cards.hearthpwn.com/enUS/FP1_027.png?142295,"At the start of your turn, restore this minion to full Health.",Stoneskin Gargoyles love freeze tag.,minion,,common,curse of naxxramas,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4
49761,Street Trickster,https://cards.hearthpwn.com/enUS/CFM_039.png?142295,Spell Damage +1,His first trick: making your wallet disappear!,minion,,common,mean streets of gadgetzan,demon,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,7
89455,Tanglefur Mystic,https://cards.hearthpwn.com/enUS/GIL_213.png?142295,Battlecry: Add a random2-Cost minion to each player's hand.,"Doom! Only doom for you! But pay good tip, maybe less doom.",minion,,common,the witchwood,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
55505,Terrorscale Stalker,https://cards.hearthpwn.com/enUS/UNG_800.png?142295,Battlecry: Trigger a friendly minion's Deathrattle.,Likes to scare his friends half to death.,minion, hunter,rare,journey to un'goro,,"{Battlecry:,Deathrattle}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
55506,Thunder Lizard,https://cards.hearthpwn.com/enUS/UNG_082.png?142295,"Battlecry: If you played an Elemental last turn, Adapt.",What? THUNDER LIZARD is adapting!,minion,,common,journey to un'goro,beast,"{Battlecry,Adapt}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
245,Tinkmaster Overspark,https://cards.hearthpwn.com/enUS/EX1_083.png?142295,Battlecry: Transformanother random minioninto a 5/5 Devilsaur or a 1/1 Squirrel.,Tinkmaster Overspark nearly lost his Tinker's license after the Great Ironforge Squirrel Stampede of '09.,minion,,legendary,legacy,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
77016,Toothy Chest,https://cards.hearthpwn.com/enUS/LOOT_134.png?142295,"At the start of your turn, set this minion's Attack to 4.",Do you want to eat an adventurer? I want to eat an adventurer!,minion,,common,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,4
76974,Twilight Acolyte,https://cards.hearthpwn.com/enUS/LOOT_528.png?142295,"Battlecry: If you're holdinga Dragon, swap this minion's Attack with another minion's.",The dragons mostly keep him around as a snack.,minion, priest,epic,kobolds and catacombs,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4
388985,Cagematch Custodian,https://cards.hearthpwn.com/enUS/DMF_704.png?142295,Battlecry: Draw a weapon.,Cleans up after a dust up.,minion, shaman,common,darkmoon faire,elemental,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
27220,Unearthed Raptor,https://cards.hearthpwn.com/enUS/LOE_019.png?142295,Battlecry: Choose a friendly minion. Gain a copy of its Deathrattle.,Still hunting for the ones who earthed him.,minion, rogue,rare,the league of explorers,,"{Battlecry:,Deathrattle}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
90653,Ursatron,https://cards.hearthpwn.com/enUS/DAL_604.png?142295,Deathrattle: Draw a Mech from your deck.,It's been programmed to include all the bear necessities.,minion, hunter,common,rise of shadows,mechanical,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
62853,Val'kyr Soulclaimer,https://cards.hearthpwn.com/enUS/ICC_408.png?142295,"After this minionsurvives damage,summon a 2/2 Ghoul.",My Ghoul friend is back and you're gonna be in trouble.,minion, warrior,rare,knights of the frozen throne,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4
55584,Vicious Fledgling,https://cards.hearthpwn.com/enUS/UNG_075.png?142295,"After this minion attacks a hero, Adapt.",A youngster who is truly hungry for self-improvement.,minion,,rare,journey to un'goro,beast,{Adapt},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
76973,Void Ripper,https://cards.hearthpwn.com/enUS/LOOT_529.png?142295,Battlecry: Swap theAttack and Health of all other minions.,"You had to put the portable hole inside the bag of holding, didn't you?!",minion,,epic,kobolds and catacombs,demon,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
329956,Voracious Reader,https://cards.hearthpwn.com/enUS/SCH_142.png?142295,"At the end of your turn, draw until you have 3 cards.",But how much of it is skimming?,minion,,rare,scholomance academy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,3
90223,Wardruid Loti,https://cards.hearthpwn.com/enUS/TRL_343.png?142295,Choose One - Transform into one of Loti's four dinosaur forms.,"“Ravasaur!”
“Pretty scary”
“…Blammodax!”
“Is that a thing?”
“SMAXODON!”
“….now you’re just making those up.”",minion, druid,legendary,rastakhan's rumble,,"{""Choose One - ""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,2
475140,Warsong Commander,https://cards.hearthpwn.com/enUS/CORE_EX1_084.png?142295,"After you summon another minion, give it Rush.",The Warsong clan is such drama. It's really not worth it to become a commander.,minion, warrior,common,removed from core,,{Rush},False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,3
210841,Terrorguard Escapee,https://cards.hearthpwn.com/enUS/BT_159.png?142295,Battlecry: Summon three 1/1 Huntresses for your opponent.,"Poor guy is terrified, look at his faces.",minion,,common,ashes of outland,demon,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,7
265,Thrallmar Farseer,https://cards.hearthpwn.com/enUS/EX1_021.png?142295,Windfury,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",minion,,common,legacy,,{Windfury},False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2,3
12202,Tinkertown Technician,https://cards.hearthpwn.com/enUS/GVG_102.png?142295,"Battlecry: If you have a Mech, gain +1/+1 and add a Spare Part to your hand.",Won't you take me to... Tinkertown?,minion,,common,goblins vs gnomes,,"{Battlecry:,""Spare Part""}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
49701,Toxic Sewer Ooze,https://cards.hearthpwn.com/enUS/CFM_655.png?142295,Battlecry: Remove 1 Durability from your opponent's weapon.,"When Sergeant Sally shows up unexpectedly, DO NOT FLUSH YOUR MANA CRYSTALS DOWN THE TOILET.",minion,,common,mean streets of gadgetzan,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
1025309,Treasure Guard,https://cards.hearthpwn.com/enUS/TSC_938.png?142295,TauntDeathrattle: Draw a card.,The real treasure was the Naga we met along the way.,minion,,common,voyage to the sunken city,naga,"{Taunt,Deathrattle:}",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3,1,5
22270,Tuskarr Totemic,https://cards.hearthpwn.com/enUS/AT_046.png?142295,Battlecry: Summon a random basic Totem.,Turns out the tuskarr aren't real choosy about their totems.,minion, shaman,common,the grand tournament,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
31112,Twilight Elder,https://cards.hearthpwn.com/enUS/OG_286.png?142295,"At the end of your turn, give your C'Thun +1/+1 (wherever it is).",Just doesn't understand those Twilight Youngsters any more - with their comic books and their rock music.,minion,,common,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
35187,Twilight Flamecaller,https://cards.hearthpwn.com/enUS/OG_083.png?142295,Battlecry: Deal 1 damage to all enemy minions.,Make sure you summon a Twilight Marshmallowcaller too! Mmmm Mmm Mmm!!,minion, mage,common,whispers of the old gods,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
475068,Unbound Elemental,https://cards.hearthpwn.com/enUS/CORE_EX1_258.png?142295,"After you play a card with Overload, gain +1/+1.","Unlike bound elementals, Unbound ones really enjoy a night on the town.",minion, shaman,common,removed from core,elemental,{Overload},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,3,4
49747,Unlicensed Apothecary,https://cards.hearthpwn.com/enUS/CFM_900.png?142295,"After you summon a minion, deal 5 damage to your hero.",Get the ingredients wrong on ONE healing potion and they take your license. What a world!,minion, warlock,epic,mean streets of gadgetzan,demon,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,5,5
90187,Untamed Beastmaster,https://cards.hearthpwn.com/enUS/TRL_405.png?142295,"Whenever you draw a Beast, give it +2/+2.",All it takes is a tummy rub.,minion,,epic,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
42060,Violet Illusionist,https://cards.hearthpwn.com/enUS/KAR_712.png?142295,"During your turn, your hero is Immune.",She’s much more cheerful after losing the ‘n’ in her name.,minion,,common,one night in karazhan,,{Immune},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
475023,Void Terror,https://cards.hearthpwn.com/enUS/CORE_EX1_304.png?142295,Battlecry: Destroy bothadjacent minions and gain their Attack and Health.,"If you put this into your deck, you WILL lose the trust of your other minions.",minion, warlock,rare,core (2022),demon,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
