id,name,img,card_text,syn_minion,syn_spell,syn_weapon,syn_demon,syn_beast,syn_elemental,syn_pirate,syn_murloc,syn_mech,syn_dragon,syn_quillboar,syn_totem,syn_battlecry,syn_divine,syn_rush,syn_deathrattle,syn_taunt,syn_combo,syn_inspire,syn_stealth,syn_charge,syn_overload,syn_lifesteal,syn_freeze,syn_discover,syn_windfury,syn_echo,syn_secret,type,n_minion,n_spell,n_weapon,class,rarity,set,race,race_demon,race_beast,race_elemental,race_pirate,race_murloc,race_mech,race_dragon,race_quillboar,race_totem,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
62871,Simulacrum,https://cards.hearthpwn.com/enUS/ICC_823.png?142295,Copy the lowest Cost minion in your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,epic,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
76910,Arcane Tyrant,https://cards.hearthpwn.com/enUS/LOOT_130.png?142295,Costs (0) if you've cast a spell that costs (5) or more this turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,kobolds and catacombs,elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,4
62902,Happy Ghoul,https://cards.hearthpwn.com/enUS/ICC_700.png?142295,Costs (0) if your hero was healed this turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
475011,Clockwork Giant,https://cards.hearthpwn.com/enUS/CORE_GVG_121.png?142295,Costs (1) less for each card in your opponent's hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,removed from core,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,8,8
94,Molten Giant,https://cards.hearthpwn.com/enUS/EX1_620.png?142295,Costs (1) less for each damage your hero has taken.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,legacy,elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,8,8
62918,Snowfury Giant,https://cards.hearthpwn.com/enUS/ICC_090.png?142295,Costs (1) less for each Mana Crystal you've Overloaded this game.,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,minion,1,0,0, shaman,epic,knights of the frozen throne,elemental,0,0,1,0,0,0,0,0,0,"{Overloaded,Overload}",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,8,8
14450,Volcanic Drake,https://cards.hearthpwn.com/enUS/BRM_025.png?142295,Costs (1) less for each minion that died this turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,blackrock mountain,dragon,0,0,0,0,0,0,1,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,4
264,Mountain Giant,https://cards.hearthpwn.com/enUS/EX1_105.png?142295,Costs (1) less for each other card in your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,legacy,elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,8,8
1024960,Sea Giant,https://cards.hearthpwn.com/enUS/CORE_EX1_586.png?142295,Costs (1) less for each other minion on the battlefield.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,8,8
42049,Arcane Giant,https://cards.hearthpwn.com/enUS/KAR_711.png?142295,Costs (1) less for each spellyou've cast this game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,one night in karazhan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,8,8
22262,Frost Giant,https://cards.hearthpwn.com/enUS/AT_120.png?142295,Costs (1) less for each time you used your Hero Power this game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,the grand tournament,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,8,8
55587,Obsidian Shard,https://cards.hearthpwn.com/enUS/UNG_061.png?142295,Costs (1) less for eachcard you've played fromanother class.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon,0,0,1, rogue,rare,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,3
77000,Corridor Creeper,https://cards.hearthpwn.com/enUS/LOOT_149.png?142295,Costs (1) less whenever a minion dies while this is in your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,kobolds and catacombs,beast,0,1,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,2,5
49700,Kabal Crystal Runner,https://cards.hearthpwn.com/enUS/CFM_760.png?142295,Costs (2) less for each Secret you've played this game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,minion,1,0,0, mage,rare,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{Secret},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6,5,5
55493,Corrupting Mist,https://cards.hearthpwn.com/enUS/UNG_831.png?142295,Curse all minions. Destroy them at the start of your next turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
366,Inner Rage,https://cards.hearthpwn.com/enUS/EX1_607.png?142295,Deal 1 damage to a minion and give it +2 Attack.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,common,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
475141,Shooting Star,https://cards.hearthpwn.com/enUS/CORE_BOT_453.png?142295,Deal 1 damage to a minion and the minions next to it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475154,Shield Slam,https://cards.hearthpwn.com/enUS/CORE_EX1_410.png?142295,Deal 1 damage to a minion for each Armor you have.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,epic,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
35209,Blood To Ichor,https://cards.hearthpwn.com/enUS/OG_314.png?142295,"Deal 1 damage to a minion. If it survives, summon a 2/2 Slime.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,rare,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475028,Mortal Coil,https://cards.hearthpwn.com/enUS/CORE_EX1_302.png?142295,"Deal 1 damage to a minion. If that kills it, draw a card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
12203,Bouncing Blade,https://cards.hearthpwn.com/enUS/GVG_050.png?142295,Deal 1 damage to a random minion. Repeat until a minion dies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,epic,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
56,Arcane Explosion,https://cards.hearthpwn.com/enUS/CS2_025.png?142295,Deal 1 damage to all enemy minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
378,Fan of Knives,https://cards.hearthpwn.com/enUS/EX1_129.png?142295,Deal 1 damage to all enemy minions. Draw a card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
1024970,Maelstrom Portal,https://cards.hearthpwn.com/enUS/CORE_KAR_073.png?142295,Deal 1 damage to all enemy minions. Summon a random1-Cost minion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,rare,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
475153,Whirlwind,https://cards.hearthpwn.com/enUS/CORE_EX1_400.png?142295,Deal 1 damage to ALL minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
62840,Defile,https://cards.hearthpwn.com/enUS/ICC_041.png?142295,"Deal 1 damage to all minions. If any die, cast this again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
14464,Revenge,https://cards.hearthpwn.com/enUS/BRM_015.png?142295,"Deal 1 damage to all minions. If you have 12 or less Health, deal 3 damage instead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,rare,blackrock mountain,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
89947,Beakered Lightning,https://cards.hearthpwn.com/enUS/BOT_246.png?142295,Deal 1 damage to all minions. Overload: (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,common,the boomsday project,,0,0,0,0,0,0,0,0,0,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0
233,Frost Shock,https://cards.hearthpwn.com/enUS/CS2_037.png?142295,Deal 1 damage to an enemy character and Freeze it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,free,hall of fame,,0,0,0,0,0,0,0,0,0,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
619,Moonfire,https://cards.hearthpwn.com/enUS/CS2_008.png?142295,Deal 1 damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
164,Shiv,https://cards.hearthpwn.com/enUS/EX1_278.png?142295,Deal 1 damage.Draw a card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
35220,On the Hunt,https://cards.hearthpwn.com/enUS/OG_061.png?142295,Deal 1 damage.Summon a 1/1 Mastiff.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
1024956,Pyroblast,https://cards.hearthpwn.com/enUS/CORE_EX1_279.png?142295,Deal 10 damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,epic,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,0,0
52581,Volcano,https://cards.hearthpwn.com/enUS/UNG_025.png?142295,Deal 15 damage randomly split among all minions.Overload: (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,rare,journey to un'goro,,0,0,0,0,0,0,0,0,0,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,0
55558,Meteor,https://cards.hearthpwn.com/enUS/UNG_955.png?142295,Deal 15 damage to a minion and 3 damage to adjacent ones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,epic,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0
530,Forked Lightning,https://cards.hearthpwn.com/enUS/EX1_251.png?142295,Deal 2 damage to 2 random enemy minions. Overload: (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,common,legacy,,0,0,0,0,0,0,0,0,0,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0
670,Bane of Doom,https://cards.hearthpwn.com/enUS/EX1_320.png?142295,"Deal 2 damage to a character. If that kills it, summon a random Demon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,epic,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
89473,Dark Possession,https://cards.hearthpwn.com/enUS/GIL_543.png?142295,Deal 2 damage to a friendly character. Discover a Demon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,the witchwood,,0,0,0,0,0,0,0,0,0,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
55527,Grievous Bite,https://cards.hearthpwn.com/enUS/UNG_910.png?142295,Deal 2 damage to a minion and 1 damage to adjacent ones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
22384,Powershot,https://cards.hearthpwn.com/enUS/AT_056.png?142295,Deal 2 damage to a minion and the minions next to it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,rare,the grand tournament,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
73327,Lesser Jasper Spellstone,https://cards.hearthpwn.com/enUS/LOOT_051.png?142295,Deal 2 damage to a minion. @(Gain 3 Armor to upgrade.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475147,Slam,https://cards.hearthpwn.com/enUS/CORE_EX1_391.png?142295,"Deal 2 damage to a minion. If it survives, draw a card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
62952,Toxic Arrow,https://cards.hearthpwn.com/enUS/ICC_049.png?142295,"Deal 2 damage to a minion. If it survives, give it Poisonous.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,epic,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{Poisonous},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
452,Demonfire,https://cards.hearthpwn.com/enUS/EX1_596.png?142295,"Deal 2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
89439,Zap!,https://cards.hearthpwn.com/enUS/GIL_600.png?142295,Deal 2 damage to a minion. Overload: (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,common,the witchwood,,0,0,0,0,0,0,0,0,0,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0
22358,Arcane Blast,https://cards.hearthpwn.com/enUS/AT_004.png?142295,Deal 2 damage to a minion. This spell gets double bonus from Spell Damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,epic,the grand tournament,,0,0,0,0,0,0,0,0,0,"{""Spell Damage""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
62897,Breath of Sindragosa,https://cards.hearthpwn.com/enUS/ICC_836.png?142295,Deal 2 damage to a random enemy minion and Freeze it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,common,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
475042,Consecration,https://cards.hearthpwn.com/enUS/CORE_CS2_093.png?142295,Deal 2 damage to all enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, paladin,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
1024934,Blizzard,https://cards.hearthpwn.com/enUS/CORE_CS2_028.png?142295,Deal 2 damage to all enemy minions and Freeze them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,rare,core (2022),,0,0,0,0,0,0,0,0,0,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,0,0
475152,Holy Nova,https://cards.hearthpwn.com/enUS/CORE_CS1_112.png?142295,Deal 2 damage to all enemy minions. Restore 2 Health to all friendly characters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
49689,Volcanic Potion,https://cards.hearthpwn.com/enUS/CFM_065.png?142295,Deal 2 damage to all minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,rare,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
14463,Demonwrath,https://cards.hearthpwn.com/enUS/BRM_005.png?142295,Deal 2 damage to allminions except Demons.,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,blackrock mountain,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
475121,Backstab,https://cards.hearthpwn.com/enUS/CORE_CS2_072.png?142295,Deal 2 damage to an undamaged minion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
135,Headcrack,https://cards.hearthpwn.com/enUS/EX1_137.png?142295,Deal 2 damage to the enemy hero. Combo: Return this to your hand next turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,rare,legacy,,0,0,0,0,0,0,0,0,0,{Combo:},False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,0
81,Cleave,https://cards.hearthpwn.com/enUS/CS2_114.png?142295,Deal 2 damage totwo random enemyminions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
475112,Arcane Shot,https://cards.hearthpwn.com/enUS/CORE_DS1_185.png?142295,Deal 2 damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,rare,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
382,Eviscerate,https://cards.hearthpwn.com/enUS/EX1_124.png?142295,Deal 2 damage. Combo: Deal 4 damage instead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,common,legacy,,0,0,0,0,0,0,0,0,0,{Combo:},False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,0
332,Drain Life,https://cards.hearthpwn.com/enUS/CS2_061.png?142295,Deal 2 damage. Restore 2 Health to your hero.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
89913,Bomb Toss,https://cards.hearthpwn.com/enUS/BOT_033.png?142295,Deal 2 damage. Summon a 0/2 Goblin Bomb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
55465,Flame Geyser,https://cards.hearthpwn.com/enUS/UNG_018.png?142295,Deal 2 damage.Add a 1/2 Elemental to your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,common,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
49711,Jade Shuriken,https://cards.hearthpwn.com/enUS/CFM_690.png?142295,Deal 2 damage.Combo: Summon a{1} {0} Jade Golem.@Deal 2 damage.Combo: Summon a Jade Golem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,"{Combo:,""Jade Golem"",Combo:,""Jade Golem""}",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,0
14440,Lava Shock,https://cards.hearthpwn.com/enUS/BRM_011.png?142295,Deal 2 damage.Unlock your Overloaded Mana Crystals.,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,ability,0,1,0, shaman,rare,blackrock mountain,,0,0,0,0,0,0,0,0,0,{Overloaded},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0
12302,Imp-losion,https://cards.hearthpwn.com/enUS/GVG_045.png?142295,Deal 2-4 damage to a minion. Summon a 1/1 Imp for each damage dealt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
589,Arcane Missiles,https://cards.hearthpwn.com/enUS/EX1_277.png?142295,Deal 3 damage randomly split among all enemies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
177,Frostbolt,https://cards.hearthpwn.com/enUS/CS2_024.png?142295,Deal 3 damage to a character and Freeze it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,free,hall of fame,,0,0,0,0,0,0,0,0,0,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,0,0
12304,Cobra Shot,https://cards.hearthpwn.com/enUS/GVG_073.png?142295,Deal 3 damage to a minion and the enemy hero.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
89363,WANTED!,https://cards.hearthpwn.com/enUS/GIL_687.png?142295,"Deal 3 damage to a minion. If that kills it, add a Coin to your hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,epic,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
76978,Flanking Strike,https://cards.hearthpwn.com/enUS/LOOT_077.png?142295,Deal 3 damage to a minion. Summon a 3/3 Wolf.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
55589,Feeding Time,https://cards.hearthpwn.com/enUS/UNG_834.png?142295,Deal 3 damage to a minion. Summon three 1/1 Pterrordaxes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
475015,Hellfire,https://cards.hearthpwn.com/enUS/CORE_CS2_062.png?142295,Deal 3 damage to ALL characters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
49746,Sleep with the Fishes,https://cards.hearthpwn.com/enUS/CFM_716.png?142295,Deal 3 damage to all damaged minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,epic,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
463946,Lightning Storm,https://cards.hearthpwn.com/enUS/CORE_EX1_259.png?142295,Deal 3 damage to all enemy minions. Overload: (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,rare,core (2022),,0,0,0,0,0,0,0,0,0,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,0,0
27242,Excavated Evil,https://cards.hearthpwn.com/enUS/LOE_111.png?142295,Deal 3 damage to all minions.Shuffle this card into your opponent's deck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,rare,the league of explorers,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
475111,Sinister Strike,https://cards.hearthpwn.com/enUS/CORE_CS2_075.png?142295,Deal 3 damage to the enemy hero.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, rogue,rare,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
407,Multi-Shot,https://cards.hearthpwn.com/enUS/DS1_183.png?142295,Deal 3 damage to two random enemy minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
12299,Darkbomb,https://cards.hearthpwn.com/enUS/GVG_015.png?142295,Deal 3 damage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
488,Kill Command,https://cards.hearthpwn.com/enUS/EX1_539.png?142295,"Deal 3 damage. If you control a Beast, deal5 damage instead.",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,free,hall of fame,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
